Sample.ID,Gender,Birthyear,Postcode,Region,Region.1,Weight,Height,Education.Level,Location.of.Birth
d0a03e402491098d3dc1c91ee34bd1aa76a4c0ffeef1a3aca6f7c5ce84d514e8,M,"[1975, 1995)",N,England,Greater London,34.3,1.46,BasicOther,Northern Hemisphere
981bcf6264b60753d86d9e0c1af9d04ae53500b68613aeb8f3110e8228d0ecb8,F,"[1975, 1995)",W,England,Greater London,38.4,1.94,BasicOther,Northern Hemisphere
e39863a9af7f483ac5b2b5f42bf898c9a44cf9b5dbadf24faa4866cd1850ee0d,F,"[1975, 1995)",DT,England,South West,96.3,1.02,BasicOther,Southern Hemisphere
4a7604406f8d07ffab41e0197cdd70fcee05989b2eb3cc30f2ca2df62b39b28b,F,"[1955, 1975)",E,England,Greater London,53.0,2.2,BasicOther,Northern Hemisphere
cf37342c369562857687caab6dee0a32d4e771cb00f815f7f2b579a43d3e47c5,F,"[1975, 1995)",N,England,Greater London,66.3,1.8,Higher,Southern Hemisphere
9f50b2cce90a083147051881bb860dfdcddf37cae579d40233f8ef188de6ddf0,F,"[1975, 1995)",CF,Other,Wales,63.4,2.14,Higher,Northern Hemisphere
6a138e174b0f84aa7d443f7a455d5b32b4390ef729bd7ede1a4476df91560c8a,M,"[1955, 1975)",TF,England,West Midlands,47.2,1.73,Higher,Southern Hemisphere
35078a3c6065a3da70bc563485a605f38367e09d468d031eb8b4550b7481a70b,M,"[1955, 1975)",NP,Other,Wales,59.0,1.04,BasicOther,Northern Hemisphere
b28d03a704f3390516c62a4d6faf945d1b8f9dfef4373efd1328d3bb66a4bd7f,M,"[1955, 1975)",SG,England,East of England,98.1,1.69,BasicOther,Southern Hemisphere
eed896a1df133e7070abdd091ff2d2e8c56c439ed47528e0d96a7d983ba6f637,F,"[1975, 1995)",W,England,Greater London,86.7,1.51,BasicOther,Northern Hemisphere
bacdbacb7fe698033e5f07326fd121336975d2b639636bc9c55fc4a25a019337,F,"[1955, 1975)",CA,England,North West,62.3,1.73,Higher,Northern Hemisphere
979ea74395df7ce8a7eecde4f22cbacbe6b3c6afc41624c5b90da69dc0026003,F,"[1975, 1995)",M,England,North West,46.5,1.86,BasicOther,Northern Hemisphere
4516302684fd32997d752fa4b2c87e013e40c07bef3184f2176e0e9b0bab7005,M,"[1975, 1995)",G,Other,Scotland,56.6,1.96,BasicOther,Northern Hemisphere
eebea3f0295501af27de24511a19a0d872f469a53caafbd6ad7319bc83e11c16,M,"[1975, 1995)",WS,England,West Midlands,93.8,1.21,Higher,Southern Hemisphere
c1cb28ffa9e786dbb2095886bdddeb61623dd6ebe2cc2fa6087b0da4447ff443,M,"[1995, 2015)",BT,Other,Northern Ireland,75.3,1.74,Higher,Northern Hemisphere
54446433fe9f78be222ac349c85b2dc7ccbb6624aa64c800640f0f7f2d0dd881,F,"[1955, 1975)",L,England,North West,84.4,1.86,Higher,Southern Hemisphere
f1d0a0437e9b0ecdece6099e4d0ae301eedc0593c7f57e43cfddeda771bbb847,F,"[1975, 1995)",LD,Other,Wales,85.4,2.03,BasicOther,Northern Hemisphere
c290fd51905a1097f68c65bc52acd948280dacc9444590988f0dd5aec9946402,M,"[1955, 1975)",SW,England,Greater London,54.2,1.51,BasicOther,Northern Hemisphere
9d11e89047811a1044c4fce638353dfce8cb45a98f768472b3fa574523378fa0,M,"[1975, 1995)",DG,Other,Scotland,81.7,1.26,Higher,Northern Hemisphere
998d8201f0fd114887876ef14da9faab747f938c4c8d48c371ebbac8d817d11d,F,"[1995, 2015)",CB,England,East of England,74.3,1.85,BasicOther,Northern Hemisphere
f6b59bf7621e55694142921b10a6ba45600a88d60b4b602e28c051d3b5f5a2ec,F,"[1995, 2015)",L,England,North West,38.2,1.67,BasicOther,Northern Hemisphere
6891a8fb875251cb14b07ff67689681822b573be2e8f1263c50fcb28efc9d5b2,M,"[1975, 1995)",L,England,North West,43.2,1.8,Higher,Northern Hemisphere
bcd3c4dd3e084b0b04694e8a0259fea9af6f50fd0adbb0e1f9174c613af71b2b,M,"[1955, 1975)",L,England,North West,90.7,1.56,BasicOther,Northern Hemisphere
02a9da2023134e86d68d51932ae26e25ca8b7b0aebe6618d9159febb684551c0,F,"[1975, 1995)",E,England,Greater London,35.1,1.69,Higher,Northern Hemisphere
0e85c3058b1f723706916ebddb22007f9ed587fb9f2f4bbb55a9b8505e857d58,M,"[1955, 1975)",G,Other,Scotland,87.7,1.49,Higher,Northern Hemisphere
db9b3a344456fd7182fcb8988c529057dfcff79f0a208b176231521eb9681d96,F,"[1995, 2015)",S,England,East Midlands,64.7,2.41,BasicOther,Northern Hemisphere
c8cc2e14d952e1f30d4b34463decbfb5a6010a5aaea31345d8464e777598d7ec,F,"[1975, 1995)",BS,England,South West,43.3,1.47,BasicOther,Northern Hemisphere
879e73b9d01b337784c9f952adab26ca55dd94cba5ec600be88b468769327875,F,"[1995, 2015)",JE,Other,Channel Islands,57.5,1.6,Higher,Southern Hemisphere
85cc4ab6e0e9459602f4a2db4067ca81f721b73bd7992df70fafcc86f319f0d8,F,"[1995, 2015)",SA,Other,Wales,55.0,1.71,Higher,Southern Hemisphere
5193956d5034e4933ff24610156caf5bb0b180556966d0dbe6af64f2cf342e3a,M,"[1975, 1995)",S,England,East Midlands,43.1,2.04,BasicOther,Northern Hemisphere
dbe14eb82e90d6e69e5c609e3b7d2a3a7a0441e5f5bc2be229cab941dca90842,F,"[1975, 1995)",BD,England,North West,46.1,1.21,BasicOther,Northern Hemisphere
893ca734552cbc352b65124ef41153fab8c7e486cb511c8d80319d9d49c3a64f,F,"[1975, 1995)",HU,England,North East,61.4,1.83,BasicOther,Southern Hemisphere
effb3732cbba8626da4e6738361c467b512192fe8f1fa3142eb3c70b06a84ba2,F,"[1975, 1995)",PO,England,South East,83.9,1.73,Higher,Northern Hemisphere
b8300717afbfa0707c86e724a46ef30899c124ba28672d1e9c78f1b453d2a3d3,M,"[1955, 1975)",TD,Other,Scotland,64.9,1.7,BasicOther,Northern Hemisphere
5435c0a21f8f0746cd8723f7b2f8820154e46e5b5aa2cfe0e4b9810b658b31b9,F,"[1955, 1975)",OX,England,South East,55.4,1.82,BasicOther,Northern Hemisphere
aff7bb4a985ca367392c040759c8329fa92a5c8bd37c74ccec5e8bddad75ee02,M,"[1975, 1995)",W,England,Greater London,57.3,1.9,Higher,Southern Hemisphere
9ceadda118d047ad848aa44a2eb6a32af8eef084f3ea3295b50866202feb3398,F,"[1975, 1995)",EN,England,Greater London,47.0,1.31,BasicOther,Northern Hemisphere
6d098dd2550b98b89f4f99bd7a585d4c627db8d6616648acd08ba0376009e6a4,F,"[1955, 1975)",DD,Other,Scotland,72.2,1.86,BasicOther,Northern Hemisphere
d2f1eb9d50cacf47c1543c9efa7ae831c3bf968ba1d2c7ca68eb005429cf6058,M,"[1955, 1975)",SY,Other,Wales,92.3,1.86,BasicOther,Northern Hemisphere
805d9724ad4b6aa83cd2cde03dec677491d54983ac5b0827a9465bb03388f652,F,"[1955, 1975)",OX,England,South East,97.4,1.78,Higher,Southern Hemisphere
66e644865b3e9cd87ae4ac5b8c050c6b06953e33eb57162caf9136a39aff7103,M,"[1975, 1995)",W,England,Greater London,75.5,1.35,BasicOther,Northern Hemisphere
5e3c579a6f3644da5751964d5ed463ed27da4324661bf5752c8d4387b892a1d3,F,"[1975, 1995)",M,England,North West,82.3,1.91,Higher,Northern Hemisphere
f9b5e1df2cdf26144e216f4304dafa01d0ab775509f8f5b490f84cc12ec7aa88,M,"[1975, 1995)",TA,England,South West,36.4,2.19,BasicOther,Southern Hemisphere
c6b9b2f46d6d60f5dfbbf77fe6ec072b42107740a593dd5065816cd0c781e4b2,M,"[1975, 1995)",L,England,North West,43.3,1.75,Higher,Northern Hemisphere
fed2c50c367afe0d8e7db71872694349712456362b1e624880c4efeacf05ea65,F,"[1975, 1995)",W,England,Greater London,40.6,1.19,Higher,Northern Hemisphere
b7848f1c5fa661533bebb0d655e3fe76d24d0f18f1892831e0d2486b4c7b0da8,F,"[1975, 1995)",FY,England,North West,39.5,1.64,BasicOther,Northern Hemisphere
35b073308ff05b2c5d9e19cd4c6ad052e31698737b4469b62f2cfb2a1ac5ed21,F,"[1975, 1995)",W,England,Greater London,84.6,1.42,BasicOther,Northern Hemisphere
b1d634632382f6221ad0883e8b5eb51b55d2c8ea61a063707cc428e295b89d3a,M,"[1955, 1975)",TA,England,South West,35.8,1.62,BasicOther,Southern Hemisphere
f9a42c33c4872fe7d162da5522ff1459e71681d2684b064e6533b0c7a12e80b0,F,"[1975, 1995)",E,England,Greater London,45.5,1.81,BasicOther,Southern Hemisphere
fe432b6c3ae9b3e8f1fbbb937cd425249768e36c2259894fb925bc6a75e8fd2c,M,"[1955, 1975)",EN,England,Greater London,56.0,1.58,Higher,Southern Hemisphere
584d1f59ef00d0c45d7dd1fe821245bd71bc8f8978ead1ae7c3581d5e7ea5030,M,"[1995, 2015)",M,England,North West,40.0,1.56,Higher,Southern Hemisphere
74f552cc6a433b9325d99ce670d41708ef98ea921f758c0dcf9580c562d6eda5,F,"[1975, 1995)",HX,England,North West,86.5,1.59,Higher,Southern Hemisphere
4c4b0a24feb3e0134e770a7f91f78e391c76ccb37fbdbc3bf1b74f81c5635793,F,"[1975, 1995)",S,England,East Midlands,71.4,1.62,BasicOther,Southern Hemisphere
da5487dafa9ff82ffc2bd183243f7b0a6dbab416b1728fdbc6b1172cb4735e20,F,"[1955, 1975)",LU,England,East of England,52.8,1.88,BasicOther,Northern Hemisphere
32640c22639ce30e867811c5aaa52166a7f5858565de3cc1e4d55d2f1a2be615,F,"[1995, 2015)",ST,England,West Midlands,63.6,1.74,BasicOther,Northern Hemisphere
6937e8b51f839710edbc37d3bf6ea7aa07dfdea00adf76911ca9dccafbd298b8,M,"[1975, 1995)",LL,Other,Wales,60.5,1.74,Higher,Northern Hemisphere
5c46b29a9a43e2ba5db072df83ab7eca92c83aef91e040e47482d0a21224b477,F,"[1995, 2015)",OX,England,South East,72.3,1.86,Higher,Southern Hemisphere
48a8bd0baabb07f5334a9110cdc681e0e9a26fc21014002b48d420c6a018c5e9,F,"[1955, 1975)",N,England,Greater London,70.0,2.08,Higher,Southern Hemisphere
762df34f519995d34616dd805a3936855813eebb5020dc36ed7b92d526439766,F,"[1955, 1975)",BN,England,South East,82.3,1.57,BasicOther,Northern Hemisphere
f2e83f6b0b31b5b5a13775ef1012403357103db5226c540c0ef81f1b9cc2a307,M,"[1975, 1995)",TQ,England,South West,47.6,1.48,Higher,Northern Hemisphere
fdadd1101f064dd714711ee88cd6710437b42e2d9d717dc8ee63905b4e40dda4,F,"[1975, 1995)",MK,England,South East,40.8,2.13,Higher,Northern Hemisphere
dc9e9a7385985c47f2e3a0bdd9cf93c5b782acc1d76b9f7915fc21a7a1b4b01b,F,"[1955, 1975)",G,Other,Scotland,79.9,1.45,BasicOther,Northern Hemisphere
91239ebcd8cd5bda918a3da376ae87a28041360f08af4f071486f5a4a6df3db2,M,"[1955, 1975)",W,England,Greater London,51.0,2.01,Higher,Southern Hemisphere
5d0ed5f17e1e3e203ef531815ab956e6d4c3ce2b4a5379be34b4131dc9163026,F,"[1955, 1975)",SW,England,Greater London,75.1,1.99,Higher,Northern Hemisphere
62ad3d7bb782bde2ee39f050600e255307fe82a2bdadfa30c7643831463c31a4,F,"[1975, 1995)",W,England,Greater London,68.4,1.84,BasicOther,Southern Hemisphere
41096e8dbe52a91d651b42cdd4257e441a87a3060bf39b7b12f68ecaab45254d,M,"[1975, 1995)",S,England,East Midlands,66.9,2.03,BasicOther,Northern Hemisphere
dbb732156a28981a1a32ba1dc67c5596921214ca2ca4a1824c934fe683518d42,F,"[1975, 1995)",E,England,Greater London,56.4,1.57,Higher,Northern Hemisphere
ca3c8c45b20ccd5c68e8a70cb3e6db3fbb0284173555e35a07036243e07e9ef4,F,"[1955, 1975)",M,England,North West,60.6,1.76,BasicOther,Northern Hemisphere
12f7501bb5942861980a4d40b7427d15daa61cbc379f0904fc3f8e55502810d7,F,"[1955, 1975)",M,England,North West,80.6,1.49,Higher,Northern Hemisphere
b910d8135792ce8e63093343b51e3c06aa0949d2ceec935ed49616835b89d145,F,"[1975, 1995)",L,England,North West,40.0,1.51,Higher,Northern Hemisphere
fff5eddb69417a01a4fcccbec9ecdb4fca734f8759393b68499b8d1d29ddcb2c,F,"[1955, 1975)",L,England,North West,73.5,1.62,BasicOther,Southern Hemisphere
7a98b3b75bc9d40e4a7ef4382e59dc2f3285c2d950c554ed187c4e9e66087491,F,"[1975, 1995)",M,England,North West,52.9,2.08,BasicOther,Northern Hemisphere
40883e7ef77057c9250f1f95111dba0a97556598b7e937d7a168e465d4375eb8,F,"[1975, 1995)",W,England,Greater London,87.1,2.14,Higher,Northern Hemisphere
085b587667e8d794339cb9c333c34f7ed2d6a46975537b66d7c83e3efae16aa7,F,"[1955, 1975)",PE,England,England,37.0,1.41,BasicOther,Northern Hemisphere
392db1d958680d31cad786b5e6148cc073990c381521aca8bd36c8c211912ebd,M,"[1955, 1975)",PH,Other,Scotland,76.4,1.65,BasicOther,Northern Hemisphere
15afe4b18923b06376d0bac969c87e3fd59713a2c105b416c9504a7a59ad3225,F,"[1975, 1995)",M,England,North West,50.6,1.67,BasicOther,Southern Hemisphere
6d2e651792b76b5217b14404c423827129c78c5809b828ffd64eadb0daa59336,F,"[1975, 1995)",TQ,England,South West,87.9,1.16,Higher,Northern Hemisphere
514bffc729692f8327fe90b54067a91046cf0856af58fdc884375b36688e2517,M,"[1975, 1995)",SY,Other,Wales,80.6,2.1,Higher,Northern Hemisphere
4cf481fe4539698a371503f3995fb1b3060d0e64859ed0554b987453b3f31454,F,"[1955, 1975)",B,England,West Midlands,66.6,1.82,BasicOther,Southern Hemisphere
8ca93193e12f26c8d646f217164c4df0b73c27f5b52132ac2e2493fad810aa27,F,"[1975, 1995)",HS,Other,Scotland,70.5,1.92,BasicOther,Southern Hemisphere
0d7bbb70a23e289eea994d96cbc8ca3615f3ba719bff9885cb86a9f2fd00d5ee,F,"[1955, 1975)",N,England,Greater London,55.4,1.27,BasicOther,Northern Hemisphere
82965944171523d40b2d2a104f11dda3f26bf81819c153028ca0d7223438ab81,M,"[1955, 1975)",E,England,Greater London,48.7,1.59,BasicOther,Northern Hemisphere
fc3f86dfa67f2ae04d797fdb8d4522c508aa32a1cebdc4d3bb2e5c65fd5fb7f4,M,"[1955, 1975)",G,Other,Scotland,89.2,2.09,Higher,Northern Hemisphere
6951cc54767300023918019fa78ad39d03f7869446874d75a8618c4073f99687,M,"[1975, 1995)",S,England,East Midlands,66.8,1.36,Higher,Northern Hemisphere
4afccfc052212644801cd5b5d1bdb6aeb15777fa686a5d7ef9899cc3dd947341,F,"[1955, 1975)",L,England,North West,53.2,1.69,BasicOther,Southern Hemisphere
5330fc6ea1ed4b791ebff303e16a937d593666904a301a5e379d78e561a4cab5,F,"[1975, 1995)",G,Other,Scotland,46.3,2.01,BasicOther,Southern Hemisphere
1aa0614fd1c1a16f5e785363da2c305bd0b35ec377ca31c9e878390ac4fe7c33,F,"[1955, 1975)",L,England,North West,58.2,1.73,Higher,Northern Hemisphere
db39b5d2458d091c0d73052e0c470b759d0de5ae1332809afd4510227abb5800,M,"[1975, 1995)",BD,England,North West,41.0,1.67,Higher,Northern Hemisphere
eb7702a4ae8704e39da02eddd1390a07cf99ee52ac8cdb65ddbf0e683d7fd247,F,"[1975, 1995)",M,England,North West,78.3,1.2,BasicOther,Northern Hemisphere
02da10cbb2d99e4ff09ff4496daceaa6461770710879b9ec24a8d9408a918ad8,F,"[1975, 1995)",W,England,Greater London,71.3,1.43,BasicOther,Northern Hemisphere
a962785c262c5c54b4c8a6d5643af105ad36ca31343ff329ff400a9fb1b1db79,M,"[1975, 1995)",WV,England,West Midlands,67.3,1.63,Higher,Southern Hemisphere
fd09b2e1aeb9f8c5263fede4df22dbb441e1d1431ff21c306d7a1f38d2cfb386,F,"[1975, 1995)",LE,England,East Midlands,57.3,1.87,Higher,Northern Hemisphere
0da1cd55ea9e708f8c99ef1c3a0255ade23cb8ba1eebc19d6f23953fdba28e4d,F,"[1975, 1995)",G,Other,Scotland,81.7,1.49,BasicOther,Northern Hemisphere
580bf02f237ca859c50ca2595610c7c629de7d31c774caa3b9a7ae4e7ce9b90c,F,"[1955, 1975)",TS,England,North East,70.6,1.67,BasicOther,Northern Hemisphere
443351e8c1a496bc7fc083c3a5cdc76d7983f1fd8ae8eca06717b7b150cf73dd,M,"[1975, 1995)",DD,Other,Scotland,42.0,2.01,BasicOther,Northern Hemisphere
812c08081f5220047bd2d2b69b8adfdfad8e2a3dac2df64eb2dd51067ba04fd0,M,"[1975, 1995)",CT,England,South East,75.1,1.68,BasicOther,Northern Hemisphere
f661cdf8f0928265dfc3255d05519db7432dab6dd353e1dfee9f9e1508e9443c,F,"[1955, 1975)",W,England,Greater London,40.1,1.19,Higher,Northern Hemisphere
64af58d912ac4820ffe5766a4017bad9a9a0dec52f9f126e9a47e8193cbc529f,M,"[1975, 1995)",LU,England,East of England,68.9,1.87,BasicOther,Northern Hemisphere
5c546d41e6e8bffba26b155a8cbb16c397c4fc8095f7e1b36fa06faa64fb16b0,M,"[1975, 1995)",MK,England,South East,62.6,1.13,BasicOther,Northern Hemisphere
5bf1b43adccc85e4a007316c99d161b635a8a519d4553e6ccebd7cd68b531faa,F,"[1955, 1975)",N,England,Greater London,64.3,2.17,Higher,Northern Hemisphere
eaa560db617a8163145e6fb82d378205827269069aaa63c8b12c86f1c698a4ca,F,"[1975, 1995)",BL,England,North West,68.8,2.08,Higher,Northern Hemisphere
b8b6b982d28ed6fc34a5c6bbd4c4914c2728764bdc60f244e1c3aa7bb9ac32fd,M,"[1955, 1975)",B,England,West Midlands,87.5,1.52,Higher,Northern Hemisphere
40db40ba683d5ab9a89fd39984205d1e0126fe3c24fb742482b97bffb0812e9b,M,"[1995, 2015)",B,England,West Midlands,55.4,1.73,Higher,Southern Hemisphere
9fcc23a605808b1d77a711e16f2dba736694c15db05780a2d83b2e95cab7e735,F,"[1975, 1995)",B,England,West Midlands,81.9,1.93,BasicOther,Northern Hemisphere
c02b4ec13d97d18a74c3f15d87c5cfc76e82ae0533766bbd1af695b6f7c46d14,F,"[1955, 1975)",RM,England,Greater London,73.2,1.85,Higher,Northern Hemisphere
63d4094189f1e07909bc7dc5f305110081f432c644639b626e3b5f5e02af8673,F,"[1955, 1975)",SS,England,East of England,75.5,1.72,BasicOther,Northern Hemisphere
d6f07c6473c86180e6599f9863af0fc9248b0ecd11cbd8e9d628cddcac6104c2,F,"[1975, 1995)",SP,England,South West,58.2,1.91,Higher,Northern Hemisphere
02cd5b54e7784ca9be05315f277563f0b068cdac008e8756162617bb303d4e3c,F,"[1995, 2015)",W,England,Greater London,56.1,1.47,BasicOther,Northern Hemisphere
80d08a175a81e3d9eccde97a2c49957aa44fdc36f04b181590bedd3da5d06142,F,"[1975, 1995)",N,England,Greater London,81.2,1.66,BasicOther,Northern Hemisphere
a6af9bc8fe0ff67e54d921e0cce6787c8b32e5478b392b7e7d6bb1801d5b2284,F,"[1955, 1975)",B,England,West Midlands,75.5,1.93,BasicOther,Northern Hemisphere
4c2da39b41542a27f76dd2027ad0fb25fccbdcad09a53eaa97b51b2b1c419be1,F,"[1955, 1975)",S,England,East Midlands,44.0,1.77,Higher,Southern Hemisphere
4bffb2374490e22b1c3c2fca1b08bd4dcd822c8b9b75af11a38207058cd57757,F,"[1975, 1995)",L,England,North West,51.2,1.92,BasicOther,Southern Hemisphere
d22b1302e2e58f297b85e39dfcd171014121712252240dd409fecc68afa28a71,M,"[1975, 1995)",M,England,North West,78.8,1.58,BasicOther,Northern Hemisphere
a3bc4cc4fc92785f71703476d13419b46c73017b1963449ad7a040c9089e70d0,F,"[1975, 1995)",BN,England,South East,70.8,1.36,Higher,Northern Hemisphere
cf22daf9457331d60b18f0ad5d10d6b580a4d763d0cd0818d6101f303502af9d,M,"[1975, 1995)",G,Other,Scotland,43.3,1.52,Higher,Northern Hemisphere
b9970eda61da0ced5fa0f611a26792bbcc6c111b2b7efed4f0bc9ef581fd148a,M,"[1975, 1995)",EN,England,Greater London,86.2,2.0,BasicOther,Northern Hemisphere
9e990f59a3979fd296f23a5b7fd62003c8c923c6fd16b32a36c09373a0a06ed6,M,"[1955, 1975)",CR,England,Greater London,76.3,2.32,Higher,Northern Hemisphere
c1b58d072480b6f9ecf47068a2e37be68e5bdba6312b5843d792ea1f8c35f713,F,"[1995, 2015)",M,England,North West,84.8,1.75,BasicOther,Northern Hemisphere
73de9259a6f4dd33f88dab86ef0e649f778cdaa786f446c55fa25c61307ae65b,F,"[1955, 1975)",L,England,North West,39.9,2.15,Higher,Southern Hemisphere
5f7c5d89113a9a4fea084ef24259ab17530c0ff3a4df15795b422249c4f2d6e1,F,"[1975, 1995)",SY,Other,Wales,77.5,1.68,BasicOther,Northern Hemisphere
1f41f7167430a8d7083fed1398954de35453b4a8c54ee19df713de440229beb8,M,"[1955, 1975)",NN,England,West Midlands,61.0,1.79,Higher,Northern Hemisphere
a00a284aeed528625066a8e3a12a4c1675a5a5fd0b74c72b131cedf750eb110d,M,"[1975, 1995)",E,England,Greater London,96.3,1.2,BasicOther,Northern Hemisphere
97e3712464544b9a2d36c568c3f71d2f31dfd17c3fae170303689d850b53106a,M,"[1995, 2015)",E,England,Greater London,73.0,1.55,Higher,Northern Hemisphere
58bc8766a6a559d26b551b5fe92d2c91e7297a71501e1b3e2e0197587d032346,F,"[1955, 1975)",L,England,North West,44.6,1.66,BasicOther,Southern Hemisphere
6b186a46641d4c565498ce24a512a532bf4d6953ad5dd17f6b2e458f528e4985,M,"[1995, 2015)",N,England,Greater London,86.7,1.45,Higher,Southern Hemisphere
3a9c4535d15496a2e5978048b6d37c3ff6c83f3f26ba65d6bf095e2c0b2aff07,M,"[1955, 1975)",S,England,East Midlands,77.1,1.07,Higher,Northern Hemisphere
2d92c2c33f00e9c7692729cc069bbcea0f9a21732f225c9d1c6051a885ec6c72,F,"[1995, 2015)",E,England,Greater London,62.5,1.62,BasicOther,Southern Hemisphere
d11b6c99d9a1395ac9b61865e9e06ed497e04b9e739bb5e5606419bfd87e50f7,F,"[1975, 1995)",EC,England,Greater London,56.6,2.09,Higher,Northern Hemisphere
adb5ede1994ed5d27c1cb0e7a335cdc27a7501feb4b876fd1bdcd7c338924da4,F,"[1975, 1995)",FK,Other,Scotland,48.5,1.88,Higher,Northern Hemisphere
602aff88eda2a6547730ad88d598c4c16f38154ead3041aa504a9811f0f88c8d,F,"[1955, 1975)",W,England,Greater London,88.7,2.08,Higher,Northern Hemisphere
9576a5fb7a9ab0733a707b04b2a124e1a42667a9d1a0d533645373a680df6d36,M,"[1995, 2015)",W,England,Greater London,71.3,1.38,BasicOther,Northern Hemisphere
8540336d9165a091871b9e906c18e29ab38650f40531da867b2be0452de53071,F,"[1975, 1995)",L,England,North West,53.9,1.55,BasicOther,Northern Hemisphere
4301e5cd4ade0366c7e70e961fde5c8a50fe57f190bdaf13ad304f8197b9c924,M,"[1995, 2015)",WR,England,West Midlands,79.3,1.55,BasicOther,Northern Hemisphere
ebe8ea1f0c1ef9b777ea3c328477bfc53ca56a4725344c035a731c598a4ea77a,M,"[1975, 1995)",MK,England,South East,31.4,1.87,BasicOther,Northern Hemisphere
18a87b4346af3e2532b38d87b53714cfc2adceb6948e4980b940898888e62204,M,"[1975, 1995)",SA,Other,Wales,53.0,1.75,BasicOther,Northern Hemisphere
b6a66eafbe507d10141b9a761fbc12b74072848db845ca22e6fc4433e7f7ee9a,M,"[1975, 1995)",W,England,Greater London,74.8,1.49,BasicOther,Northern Hemisphere
e67d1b8412491b447db0bc4ee64b0bc66bba4a9cfd1e5a6dc16afd6fb2f48b97,M,"[1955, 1975)",W,England,Greater London,68.3,1.74,BasicOther,Northern Hemisphere
3ced1fb04f58889b134a4607cd574426dde6416e4b58453032c600e65aa2acf7,M,"[1975, 1995)",NE,England,North East,68.3,1.87,Higher,Northern Hemisphere
b41fa5dd4c0d9f632424d79429549dc61e2be26c932fd6308043ce2ac1f548c7,F,"[1955, 1975)",G,Other,Scotland,70.3,1.94,BasicOther,Northern Hemisphere
acfa1b47e2f8f5b6bd1f5afd9ea039fccfd9d490a4cb554587c3fb38c98e9669,F,"[1975, 1995)",G,Other,Scotland,72.1,1.85,Higher,Southern Hemisphere
c77f54c363614bce9b4d3d64adf4bca5a91ed3012a71c5b92f814b421810871e,F,"[1955, 1975)",KY,Other,Scotland,62.0,1.42,Higher,Northern Hemisphere
ff72c6a1ff43a51a977c4d7c8cbefcbc3153b7be05724a347d90bfe6522d9f4a,F,"[1955, 1975)",M,England,North West,33.7,1.74,Higher,Northern Hemisphere
d4815afd416ce70e9f4787404c720fa19391e659e11afca534b4051781799626,M,"[1955, 1975)",M,England,North West,28.9,2.11,BasicOther,Southern Hemisphere
ee1dec5ab6c1e3d79ee7803dbc1463d34dc27d34d26049ffc2627f38a79f98f3,M,"[1975, 1995)",BH,England,South West,90.2,1.64,BasicOther,Northern Hemisphere
c4f5d4fde0cbc20894c0bd3d4d4ffea339d1a7194efb97b5502d917007034482,F,"[1955, 1975)",GY,Other,Channel Islands,91.1,1.69,BasicOther,Northern Hemisphere
06ef1200447826fffd3bffc9602a2a069af2bb05552f40e5f5d1309a66920297,F,"[1975, 1995)",N,England,Greater London,40.6,2.09,BasicOther,Northern Hemisphere
5a881427096bb52f561c8f793f1a6c91e815db39bf0f3f81e8eba2b5af9d2bf4,F,"[1995, 2015)",B,England,West Midlands,48.9,1.36,BasicOther,Southern Hemisphere
62fe2d0aae67ae6ee9f203b4f8cc3a94777c1f7400ac53d1497c2324911ff8dc,F,"[1955, 1975)",BH,England,South West,83.7,2.04,Higher,Northern Hemisphere
39d7222b822a096b5fafdd2e6171132b33bafb31f11dfad75e975b8266c03b0f,F,"[1955, 1975)",W,England,Greater London,70.7,2.21,Higher,Northern Hemisphere
ff51b33d27a465c93a0c60fc84f04c66252085809ea5cda111f7bace4a9c9fad,M,"[1975, 1995)",S,England,East Midlands,69.1,1.96,BasicOther,Northern Hemisphere
1d52fac8ef214f4227b11cf728a4756126a9bee35074ed8802e0e289e2677ba8,M,"[1975, 1995)",LA,England,North West,58.3,1.91,Higher,Southern Hemisphere
ae69afead9b5df34615607139108f393951a839820ac72052bc73a819ae2cb7a,F,"[1955, 1975)",S,England,East Midlands,79.7,1.81,BasicOther,Southern Hemisphere
ccf3b64817f8bd3999a816028a017c42293257d1f481db225554f756eb741496,M,"[1995, 2015)",ZE,Other,Scotland,31.2,1.09,Higher,Northern Hemisphere
f9868f7a87237bd7e008bcf6c9848706955d9b7d87313ddfe3717124391bac5a,M,"[1955, 1975)",PA,Other,Scotland,67.8,1.21,BasicOther,Northern Hemisphere
24c44f4a3d479b3356e069b42551aead6abc24023f6e395522eb0603d1b01f4b,M,"[1975, 1995)",LS,England,North East,56.5,1.65,BasicOther,Northern Hemisphere
8da4af3582cc461cc7ab9a1aa094694ecfa691ccd229f6a2f60841dfdd62a4dd,M,"[1975, 1995)",HX,England,North West,69.1,1.58,BasicOther,Northern Hemisphere
4e72dbb1e97a0d9cf7aaa265c92470d69df88ddd08864e411da989d5cf68753e,F,"[1955, 1975)",NW,England,Greater London,27.8,1.59,BasicOther,Southern Hemisphere
21d2a0eef527886ebf9042ff3723da78d0cef27168eca7131daf2caec83a3a26,F,"[1975, 1995)",L,England,North West,80.0,1.67,BasicOther,Northern Hemisphere
b6b7f31c1ede4f07dfb076c2876cad36bc6246e226856c1caba09cb6205eac16,M,"[1995, 2015)",HP,England,East of England,63.6,1.36,BasicOther,Northern Hemisphere
